,device,gpa,semester,degree,age,sex,stress,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,week_1,week_2,week_3,week_4,week_5,week_6,yesterday_1,yesterday_2,yesterday_3,yesterday_4,yesterday_5,yesterday_6,yesterday_typical,enough_1,enough_2,enough_3,enough_4,enough_5,enough_6,survey_time,cast,straight_stress,stress_percent
803,pc/laptop,,6.0,3.0,22.0,2.0,5.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,12.0,30.0,7.5,6.0,21.0,49.0,0.0,2.0,0.0,1.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,15.0,study,12.0,0.25
572,pc/laptop,,6.0,4.0,23.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,20.0,8.0,10.0,7.0,10.0,44.0,6.0,2.0,2.0,1.0,1.0,7.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,study,9.0,0.4444444444444444
513,mobile,,6.0,3.0,22.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,8.0,3.0,6.0,2.0,42.0,42.0,3.0,0.5,0.0,0.0,5.0,7.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,study,13.0,0.15384615384615385
574,pc/laptop,2.299999952316284,6.0,1.0,24.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,13.0,5.0,6.0,6.0,8.0,44.0,2.0,0.5,0.0,0.5,1.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,study,17.0,0.17647058823529413
1469,mobile,1.899999976158142,6.0,1.0,22.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,10.0,10.0,2.0,71.0,63.0,0.0,4.0,0.0,1.0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,study,7.0,0.2857142857142857
607,pc/laptop,1.399999976158142,6.0,1.0,22.0,2.0,7.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,6.0,15.0,16.0,6.0,8.0,45.0,0.0,7.0,2.0,0.5,2.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,10.0,study,18.0,0.2222222222222222
755,pc/laptop,,6.0,4.0,22.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,10.0,15.0,18.0,21.0,55.0,49.0,4.0,3.0,5.0,2.0,4.0,6.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,10.0,study,8.0,0.375
889,mobile,,6.0,4.0,21.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,15.0,35.0,13.0,7.0,2.5,50.0,3.0,8.0,1.0,0.0,0.0,7.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,10.0,study,19.0,0.21052631578947367
756,pc/laptop,,6.0,1.0,22.0,2.0,6.0,4.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,3.0,1.0,20.0,20.0,4.0,4.0,40.0,49.0,0.0,4.0,0.0,1.0,8.0,8.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,7.0,study,13.0,0.3076923076923077
791,mobile,,6.0,3.0,22.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,17.5,21.0,0.0,1.5,30.0,49.0,5.5,4.0,0.0,0.5,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,study,11.0,0.18181818181818182
582,pc/laptop,,6.0,3.0,27.0,1.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,46.0,16.0,22.0,10.0,10.0,44.0,8.0,4.0,0.0,1.0,2.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,11.0,study,17.0,0.17647058823529413
787,mobile,1.2999999523162842,6.0,1.0,21.0,2.0,7.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,1.0,26.0,15.0,0.0,3.0,1.0,49.0,2.0,5.0,0.0,0.5,0.0,7.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,10.0,study,16.0,0.25
786,mobile,2.5,6.0,1.0,22.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,24.0,7.0,15.0,2.0,4.0,49.0,0.0,2.0,7.0,0.5,2.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,study,14.0,0.14285714285714285
785,pc/laptop,,6.0,3.0,21.0,2.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,3.0,18.0,35.0,9.0,2.0,4.0,49.0,4.5,4.5,0.0,0.5,2.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,study,19.0,0.21052631578947367
1322,mobile,,6.0,4.0,22.0,2.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,10.0,7.0,,6.0,14.0,56.0,2.0,4.0,3.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,complex,15.0,0.2
1307,pc/laptop,2.5,6.0,1.0,24.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,15.0,1.0,8.0,56.0,0.0,0.0,8.5,0.0,2.0,8.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,work,11.0,0.18181818181818182
782,pc/laptop,2.5999999046325684,6.0,1.0,21.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,7.5,0.0,0.0,1.0,6.0,49.0,0.0,0.0,0.0,0.0,1.5,7.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,study,9.0,0.1111111111111111
1487,mobile,,6.0,3.0,23.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,16.0,12.0,6.0,15.0,30.0,65.0,2.5,5.5,0.0,1.5,4.0,9.5,3.0,2.0,1.0,2.0,2.0,2.0,3.0,10.0,study,9.0,0.2222222222222222
742,pc/laptop,2.5,6.0,1.0,22.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,8.0,10.0,8.0,4.0,12.0,49.0,0.0,0.0,8.0,0.0,5.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,study,10.0,0.2
739,pc/laptop,2.0899999141693115,6.0,1.0,24.0,2.0,7.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,15.0,24.0,0.0,3.5,5.0,49.0,4.0,6.0,0.0,1.0,1.0,7.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,8.0,study,14.0,0.2857142857142857
1328,pc/laptop,2.5,6.0,1.0,27.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,10.5,12.0,6.0,3.0,50.0,56.0,0.0,0.0,0.0,0.5,15.5,8.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,20.0,study,11.0,0.2727272727272727
1320,pc/laptop,,6.0,1.0,25.0,2.0,6.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,18.0,36.0,25.0,5.0,28.0,56.0,2.0,8.0,0.0,2.0,4.0,8.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,study,12.0,0.25
608,pc/laptop,2.9000000953674316,6.0,1.0,24.0,2.0,5.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,12.0,3.0,15.0,10.0,10.0,45.0,4.0,3.0,4.0,0.5,2.0,6.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,10.0,complex,13.0,0.23076923076923078
1480,pc/laptop,,6.0,3.0,21.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,18.0,5.0,0.0,3.0,10.0,65.0,4.0,1.0,0.0,1.0,2.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,study,11.0,0.2727272727272727
1315,mobile,1.399999976158142,6.0,1.0,22.0,1.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,20.0,22.0,6.0,7.0,14.0,56.0,4.0,4.0,2.0,2.0,4.0,8.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,12.0,study,13.0,0.15384615384615385
836,pc/laptop,2.799999952316284,6.0,1.0,23.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,18.0,6.0,12.0,5.0,15.0,49.0,0.0,0.0,6.0,2.0,5.0,8.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,10.0,study,12.0,0.25
834,pc/laptop,1.600000023841858,6.0,1.0,22.0,2.0,5.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,14.0,20.0,19.0,5.0,20.0,49.0,0.0,6.0,0.0,2.0,6.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,study,19.0,0.15789473684210525
1515,pc/laptop,2.0,6.0,2.0,30.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,10.0,0.0,30.0,10.0,70.0,0.0,2.0,0.0,3.0,1.0,8.0,4.0,2.0,1.0,2.0,3.0,,2.0,5.0,study,12.0,0.3333333333333333
536,pc/laptop,,6.0,3.0,22.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,22.0,5.0,0.0,5.0,8.0,42.0,1.0,0.5,0.0,1.0,2.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,10.0,study,8.0,0.375
605,pc/laptop,1.7999999523162842,6.0,1.0,22.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,5.0,20.0,45.0,0.0,0.0,0.0,2.0,10.0,8.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,study,7.0,0.14285714285714285
534,pc/laptop,2.0999999046325684,6.0,1.0,22.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,20.0,20.0,2.0,6.0,20.0,42.0,0.0,7.0,0.0,1.0,3.0,7.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,study,14.0,0.2857142857142857
549,pc/laptop,,6.0,3.0,28.0,2.0,5.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,33.0,16.0,11.0,2.0,10.0,42.0,0.0,8.0,0.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,5.0,study,11.0,0.2727272727272727
1517,mobile,,6.0,4.0,24.0,2.0,6.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,10.0,24.0,0.0,2.0,40.0,70.0,0.0,0.0,0.0,1.0,12.0,11.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,10.0,study,9.0,0.4444444444444444
1477,pc/laptop,1.2999999523162842,6.0,1.0,22.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,10.0,38.0,6.0,3.0,40.0,63.0,6.0,2.0,2.0,1.0,3.0,9.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,12.0,study,11.0,0.36363636363636365
1314,pc/laptop,,6.0,3.0,28.0,1.0,5.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,24.0,15.0,15.0,14.0,21.0,56.0,6.0,4.0,0.0,0.5,3.0,8.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,study,12.0,0.25
854,pc/laptop,3.0,6.0,1.0,24.0,2.0,7.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,10.0,5.0,20.0,3.0,5.0,5.0,4.0,3.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,work,19.0,0.21052631578947367
857,pc/laptop,1.5,6.0,1.0,22.0,2.0,7.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,0.0,30.0,16.0,3.0,28.0,50.0,0.0,0.0,4.0,0.5,10.5,9.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,10.0,study,15.0,0.26666666666666666
858,pc/laptop,,6.0,3.0,28.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,20.0,8.0,6.0,50.0,0.0,0.0,0.0,1.0,3.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,work,7.0,0.14285714285714285
826,pc/laptop,,6.0,1.0,22.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,6.0,30.0,9.0,5.0,20.0,49.0,0.0,2.0,0.0,4.0,3.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,study,11.0,0.18181818181818182
1473,pc/laptop,2.799999952316284,6.0,1.0,23.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,7.5,25.0,0.0,3.0,20.0,63.0,3.0,7.0,0.0,1.0,3.0,10.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,10.0,study,13.0,0.3076923076923077
824,pc/laptop,2.200000047683716,6.0,1.0,22.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,10.0,24.5,10.0,5.0,69.5,49.0,2.0,4.0,2.0,2.0,6.0,8.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,20.0,study,12.0,0.25
557,pc/laptop,,6.0,4.0,22.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,18.0,24.0,0.0,2.0,48.0,42.0,0.0,5.0,0.0,1.5,7.0,6.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,study,8.0,0.375
1319,pc/laptop,,6.0,3.0,22.0,1.0,5.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,25.0,35.0,0.0,5.0,15.0,56.0,4.0,6.0,0.0,1.0,2.0,9.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,7.0,study,13.0,0.23076923076923078
820,pc/laptop,,6.0,3.0,31.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,7.0,40.0,24.0,3.0,4.0,49.0,4.0,7.0,0.0,0.5,1.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,25.0,study,13.0,0.23076923076923078
752,pc/laptop,1.5,6.0,2.0,20.0,2.0,7.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,16.0,20.0,0.0,30.0,53.0,49.0,0.0,6.0,0.0,4.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,study,10.0,0.4
753,tablet,2.4000000953674316,6.0,1.0,22.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,12.0,20.0,0.0,4.0,4.0,49.0,0.0,2.0,0.0,2.0,2.0,8.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,10.0,study,9.0,0.2222222222222222
505,mobile,2.4000000953674316,6.0,1.0,22.0,2.0,6.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,8.0,35.0,10.0,5.0,5.0,42.0,0.0,4.0,8.0,3.0,2.0,6.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,10.0,study,16.0,0.25
1426,pc/laptop,2.5,6.0,1.0,23.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,6.0,8.0,16.0,2.0,30.0,60.0,0.0,0.0,6.0,1.0,2.0,10.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,work,16.0,0.1875
913,pc/laptop,1.7999999523162842,6.0,1.0,23.0,2.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,10.0,8.0,12.0,4.0,8.0,50.0,2.0,4.0,0.0,0.5,2.0,8.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,10.0,study,16.0,0.1875
601,pc/laptop,2.5,6.0,1.0,20.0,2.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,1.0,15.0,50.0,0.0,10.0,10.0,45.0,4.0,6.0,0.0,2.0,2.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10.0,study,11.0,0.36363636363636365
619,pc/laptop,1.7000000476837158,6.0,1.0,23.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,10.0,10.0,19.0,2.0,7.0,45.0,2.0,2.0,8.0,0.5,0.0,6.5,3.0,2.0,3.0,3.0,2.0,1.0,1.0,10.0,complex,16.0,0.25
774,pc/laptop,1.159999966621399,6.0,1.0,21.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,7.5,11.0,2.0,2.0,13.0,49.0,2.0,0.0,0.0,0.5,3.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,10.0,study,10.0,0.3
735,pc/laptop,1.2999999523162842,6.0,1.0,21.0,2.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,15.0,15.0,3.0,10.0,49.0,0.0,3.0,0.0,1.0,3.0,7.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,study,11.0,0.18181818181818182
915,pc/laptop,,6.0,3.0,24.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,10.0,15.0,12.0,3.0,10.0,50.0,2.0,4.0,0.0,1.0,4.0,7.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,study,12.0,0.25
616,pc/laptop,2.0,6.0,1.0,22.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,6.0,6.0,0.0,8.0,15.0,45.0,4.0,1.0,0.0,0.5,3.0,7.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,15.0,study,15.0,0.13333333333333333
597,pc/laptop,,6.0,3.0,22.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,20.0,30.0,0.0,5.0,20.0,45.0,0.0,12.0,0.0,0.0,2.0,8.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,study,11.0,0.36363636363636365
598,pc/laptop,3.0,6.0,1.0,25.0,1.0,6.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,12.0,30.0,45.0,10.0,26.0,45.0,0.0,8.0,6.0,4.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,20.0,complex,20.0,0.2
930,pc/laptop,,6.0,3.0,22.0,2.0,6.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,17.0,40.0,0.0,3.0,7.0,50.0,4.0,6.0,0.0,1.0,2.0,8.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,10.0,study,10.0,0.4
484,mobile,,6.0,4.0,23.0,2.0,7.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,14.0,5.0,10.0,1.0,8.0,42.0,14.0,5.0,10.0,1.0,3.0,42.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,study,11.0,0.2727272727272727
1524,mobile,,6.0,3.0,20.0,2.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,9.0,8.0,0.0,4.0,35.0,70.0,2.0,0.0,0.0,1.0,7.0,10.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,10.0,study,14.0,0.21428571428571427
482,pc/laptop,2.299999952316284,6.0,1.0,21.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,8.0,5.0,3.0,30.0,42.0,0.0,2.0,0.0,2.0,4.0,8.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,study,12.0,0.16666666666666666
764,pc/laptop,1.899999976158142,6.0,1.0,22.0,2.0,6.0,3.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,10.0,7.0,0.0,9.0,50.0,49.0,0.0,1.5,0.0,1.0,5.0,9.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,7.0,study,16.0,0.1875
909,tablet,,6.0,3.0,22.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,20.0,8.0,0.0,3.0,10.0,50.0,0.0,2.0,0.0,0.0,8.0,7.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,10.0,study,13.0,0.23076923076923078
920,pc/laptop,,6.0,3.0,22.0,2.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,14.0,10.0,12.0,10.0,72.0,50.0,0.0,8.0,0.0,3.0,5.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,15.0,study,12.0,0.3333333333333333
905,pc/laptop,,6.0,2.0,25.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,4.0,50.0,6.0,0.0,0.0,0.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,study,10.0,0.2
600,mobile,3.4000000953674316,6.0,1.0,22.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,16.0,4.0,5.0,3.0,10.0,45.0,4.0,0.0,0.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,study,20.0,0.2
763,mobile,1.399999976158142,6.0,1.0,21.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,16.0,5.0,0.0,6.0,21.0,49.0,0.0,3.0,0.0,2.0,2.0,7.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0,10.0,study,10.0,0.3
1372,mobile,,6.0,3.0,21.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,6.5,9.0,16.0,4.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,10.0,complex,14.0,0.14285714285714285
904,pc/laptop,,6.0,3.0,21.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,30.0,20.0,0.0,5.0,15.0,50.0,0.0,4.0,0.0,0.0,10.0,10.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,8.0,study,12.0,0.3333333333333333
935,mobile,2.799999952316284,6.0,1.0,22.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,10.5,4.0,11.0,6.0,15.0,50.0,3.0,0.0,3.5,0.5,2.0,7.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,20.0,study,10.0,0.3
633,mobile,,7.0,3.0,23.0,2.0,6.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,15.0,20.0,11.0,7.0,15.0,45.0,5.0,3.0,0.0,2.0,6.0,8.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,15.0,study,15.0,0.2
516,pc/laptop,2.9000000953674316,7.0,1.0,25.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,9.0,5.0,2.0,2.0,6.0,42.0,5.0,1.0,0.0,0.5,3.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,10.0,study,15.0,0.13333333333333333
1050,mobile,,7.0,3.0,23.0,2.0,6.0,3.0,,1.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,40.0,10.0,0.0,5.0,12.0,52.0,6.0,2.0,0.0,2.0,2.0,8.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,7.0,study,14.0,0.2857142857142857
729,pc/laptop,1.2999999523162842,7.0,1.0,23.0,2.0,6.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,10.0,20.0,12.0,5.0,25.0,49.0,0.0,4.0,0.0,1.0,4.0,7.5,2.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,study,14.0,0.21428571428571427
